Gene,Half_Life
YHR089C,9.502765331411192
YBR009C,9.495660319248325
YGR103W,9.471375676283225
YPR119W,9.358299580249325
YGL114W,9.347153522636694
YJR005W,9.344973517041742
YNL114C,9.307249426636192
YCL054W,9.306900411954851
YDR073W,9.289720712695209
YDL208W,9.287932790476384
YOL010W,9.27585713517047
YNR077C,9.247825527421387
YIL014W,9.245906752635562
YDL178W,9.244405257192053
YBL080C,9.24344182075714
YCR057C,9.240788718824673
YGR056W,9.201238776158233
YLR300W,9.196703617443442
YOR145C,9.191885296079398
YMR179W,9.18698514443068
YLR026C,9.186809640295172
YBL081W,9.14495524009773
YDL131W,9.133860133455013
YDR225W,9.107878545216423
YBR294W,9.049438839150117
YDL017W,9.042410290518053
YDR449C,9.021966277035098
YGL261C,8.994539287586493
YNL031C,8.966352922059272
YEL076C,8.939284526486627
YOR056C,8.912267840926997
YFL061W,8.905066433835577
YML088W,8.89289144104984
YJL111W,8.839349433279713
YPL254W,8.81090449161206
YLL004W,8.784923376544945
YDL209C,8.667246652966723
YDR496C,8.662977662784392
YNL030W,8.662470843046142
YKL021C,8.661483444150486
YOR078W,8.652779275652296
YOR146W,8.629149469595811
YER112W,8.618801701808804
YCL032W,8.616506131668778
YKL177W,8.597306827033549
YDL070W,8.594888480574076
YNL329C,8.579340951610936
YBR060C,8.563212745193738
YGL028C,8.532401723838575
YEL077C,8.5318254959716
YLR440C,8.501242683955759
YBR254C,8.42114738859907
YDL207W,8.388966574786888
YHR069C,8.37378748046579
YBR010W,8.339980360783136
YBR278W,8.327039030869088
YLR175W,8.322668046673833
YHR169W,8.293952129192181
YLR413W,8.291432954446158
YCL030C,8.283817433280433
YGL078C,8.249135039340977
YOR039W,8.208520446554592
YNL317W,8.208428791418681
YDR156W,8.192532510940431
YDR113C,8.19048958950603
YDL111C,8.164161312896432
YJL148W,8.072692362521407
YGR080W,8.009082943460866
YDR369C,8.002025060678204
YOL021C,7.929196479567994
YNL232W,7.917734845353072
YKL068W,7.880317416744385
YHR149C,7.866120406946184
YMR270C,7.850225873216379
YLR332W,7.833821163211347
YHR170W,7.831812688688032
YBL113C,7.828223257541127
YPR187W,7.809542601689177
YIL177C,7.7930699276538915
YFL068W,7.749884178433745
YCR046C,7.668822677436794
YIR008C,7.655567376342672
YLR103C,7.569777219026177
YMR017W,7.568613007162444
YDL167C,7.546567068100058
YER190W,7.508851366592138
YKR024C,7.421695669106395
YOL069W,7.366028869860937
YGR076C,7.269754723200476
YJL225C,7.229111423707727
YPR034W,7.1883784018779995
YLR464W,7.160704411744401
YFR034C,7.1008593304717955
YPL255W,7.095471134819858
YBR291C,6.970510107714232
YHR084W,6.965270313770684
YOL018C,6.954810628672394
YBL042C,6.901946532957296
YKL223W,6.874169433940781
YPL029W,6.8736751872680095
YLR197W,6.8410259511545455
YOR310C,6.835126748181007
YMR167W,6.719543043736646
YDR362C,6.716025410699652
YDL225W,6.657466640643537
YBR158W,6.616719753944644
YGR143W,6.4714521660261015
YHR054C,6.443740518828419
YPL256C,6.386785562108654
YBR202W,6.3582768179469955
YBR154C,6.298039167677972
YBR200W,6.278576428088489
YBL016W,6.240303884838981
YDR197W,6.109672402799352
YDR046C,6.089951000016953
YCL025C,5.78792993027675
YPR203W,5.7518260579179445
YOL019W,5.521314303080475
YFL064C,5.4209932395072356
YGR013W,5.3833351758266454
YBR301W,5.295636675863965
YLL067C,5.2595705663483985
YLR462W,5.2574698493303655
YBR172C,5.2140684148210426
YGR074W,5.163705963585574
YGL212W,5.035710787215228
YHL038C,5.014190046316756
YFL066C,4.859923100543436
YFL063W,4.822459275968208
YKL113C,4.757624605787061
YDR399W,4.551111404783296
YLL066C,4.477295974604915
YDR107C,4.415135308650324
YJL223C,4.369529688356703
YDR088C,4.13998083023962
YOR106W,4.059974326553569
YLR467W,3.8528614719447702
YPL219W,3.788778338733823
YHR219W,3.3018282296554426
YFL067W,2.934607564733172
YBL111C,2.8549140675229627
YEL076C-A,2.82555839430441
YLL065W,2.138230561279078
YER189W,2.1004241152273764
YDR280W,2.068896350655208
YPR204W,1.8658004239663197
YLR465C,1.8387039375784575
YEL076W-C,1.8009102229196723
YFL065C,1.6907558010531298
YLR463C,1.3331349524084042
YDR543C,1.193277502241453
YNL188W,1.187604771637604
YEL075C,0.21025871146637362
YGL260W,0.1658236814467991
YHL049C,0.15765648540993177
YPR202W,0.13514236523436807
YHR218W,0.11762616206628164
